,Unnamed: 0,Season,TeamName,RPI
779,779,2002,Dayton,0.5529999999999999
780,780,2002,Montana,0.551
781,781,2002,San Diego,0.551
782,782,2002,Xavier,0.551
783,783,2002,Ga Southern,0.551
784,784,2002,Colorado,0.551
785,785,2002,Bowling Green,0.551
786,786,2002,St Louis,0.551
787,787,2002,WKU,0.55
788,788,2002,Kent,0.55
789,789,2002,Liberty,0.5489999999999999
790,790,2002,San Diego St,0.5479999999999999
791,791,2002,Col Charleston,0.547
792,792,2002,San Francisco,0.547
793,793,2002,Colgate,0.547
794,794,2002,Providence,0.547
795,795,2002,Bucknell,0.545
796,796,2002,Georgetown,0.545
797,797,2002,Nebraska,0.545
798,798,2002,Southern Miss,0.5429999999999999
799,799,2002,N Kentucky,0.542
800,800,2002,Penn St,0.542
801,801,2002,Butler,0.542
802,802,2002,NC State,0.542
803,803,2002,Indiana,0.541
804,804,2002,South Carolina,0.539
805,805,2002,Marshall,0.539
806,806,2002,Radford,0.5379999999999999
807,807,2002,Arkansas,0.5379999999999999
808,808,2002,Fresno St,0.537
809,809,2002,Louisiana Tech,0.537
810,810,2002,UCLA,0.536
811,811,2002,Oregon St,0.536
812,812,2002,Tulsa,0.535
813,813,2002,Lehigh,0.535
814,814,2002,West Virginia,0.534
815,815,2002,Penn,0.5329999999999999
816,816,2002,Utah,0.532
817,817,2002,Stony Brook,0.532
818,818,2002,C Michigan,0.532
819,819,2002,Rhode Island,0.532
820,820,2002,Texas St,0.531
821,821,2002,Austin Peay,0.531
822,822,2002,Princeton,0.531
823,823,2002,Arizona,0.529
824,824,2002,Brown,0.529
825,825,2002,Oklahoma St,0.529
826,826,2002,Loyola MD,0.528
827,827,2002,Grand Canyon,0.528
828,828,2002,Jacksonville St,0.528
829,829,2002,St Bonaventure,0.526
830,830,2002,Texas A&M,0.525
831,831,2002,Abilene Chr,0.525
832,832,2002,NE Omaha,0.525
833,833,2002,S Dakota St,0.523
834,834,2002,Missouri,0.523
835,835,2002,Miami FL,0.522
836,836,2002,Loyola-Chicago,0.522
837,837,2002,S Illinois,0.52
838,838,2002,Gardner Webb,0.518
839,839,2002,NJIT,0.517
840,840,2002,South Florida,0.516
841,841,2002,E Michigan,0.515
842,842,2002,Connecticut,0.515
843,843,2002,SMU,0.514
844,844,2002,UT San Antonio,0.514
845,845,2002,Prairie View,0.513
846,846,2002,TX-Pan Am,0.513
847,847,2002,Stanford,0.512
848,848,2002,Sam Houston St,0.512
849,849,2002,Rutgers,0.512
850,850,2002,Lafayette,0.512
851,851,2002,UAB,0.511
852,852,2002,Wright St,0.511
853,853,2002,Northern Iowa,0.511
854,854,2002,Ohio,0.511
855,855,2002,Miami OH,0.509
856,856,2002,UT Arlington,0.509
857,857,2002,George Mason,0.508
858,858,2002,Akron,0.507
859,859,2002,Georgia Tech,0.506
860,860,2002,USC,0.505
861,861,2002,N Colorado,0.505
862,862,2002,Santa Barbara,0.504
863,863,2002,Bradley,0.504
864,864,2002,North Texas,0.503
865,865,2002,Cornell,0.503
866,866,2002,Florida Intl,0.503
867,867,2002,Winthrop,0.501
868,868,2002,N Illinois,0.501
869,869,2002,Hartford,0.5
870,870,2002,Boston College,0.5
871,871,2002,Duquesne,0.499
872,872,2002,DePaul,0.499
873,873,2002,Holy Cross,0.498
874,874,2002,North Florida,0.49700000000000005
875,875,2002,UNLV,0.49700000000000005
876,876,2002,Notre Dame,0.496
877,877,2002,ULM,0.496
878,878,2002,N Dakota St,0.495
879,879,2002,St Joseph's PA,0.495
880,880,2002,CS Fullerton,0.495
881,881,2002,Ball St,0.495
882,882,2002,Illinois,0.495
883,883,2002,Illinois St,0.495
884,884,2002,Pepperdine,0.495
885,885,2002,Wake Forest,0.494
886,886,2002,Campbell,0.494
887,887,2002,WI Green Bay,0.493
888,888,2002,St Francis PA,0.493
889,889,2002,Pittsburgh,0.493
890,890,2002,Missouri St,0.49200000000000005
891,891,2002,Pacific,0.491
892,892,2002,William & Mary,0.491
893,893,2002,FL Atlantic,0.491
894,894,2002,Indiana St,0.49
895,895,2002,Santa Clara,0.49
896,896,2002,UMBC,0.49
897,897,2002,Georgia,0.49
898,898,2002,Rider,0.488
899,899,2002,E Washington,0.48700000000000004
900,900,2002,TX Southern,0.48700000000000004
901,901,2002,F Dickinson,0.486
902,902,2002,CS Bakersfield,0.486
903,903,2002,Northwestern,0.485
904,904,2002,Iona,0.485
905,905,2002,Samford,0.485
906,906,2002,New Mexico,0.485
907,907,2002,Delaware,0.484
908,908,2002,Cal Baptist,0.484
909,909,2002,Seattle,0.484
910,910,2002,Weber St,0.48200000000000004
911,911,2002,Lamar,0.48200000000000004
912,912,2002,Coastal Car,0.48200000000000004
913,913,2002,Canisius,0.48100000000000004
914,914,2002,Norfolk St,0.479
915,915,2002,Siena,0.479
916,916,2002,Long Beach St,0.479
917,917,2002,New Orleans,0.475
918,918,2002,Navy,0.474
919,919,2002,Oakland,0.47200000000000003
920,920,2002,FL Gulf Coast,0.47200000000000003
921,921,2002,Boise St,0.469
922,922,2002,NC A&T,0.46799999999999997
923,923,2002,IPFW,0.46799999999999997
924,924,2002,Hawaii,0.46799999999999997
925,925,2002,IL Chicago,0.46799999999999997
926,926,2002,Monmouth NJ,0.467
927,927,2002,SE Louisiana,0.467
928,928,2002,Presbyterian,0.467
929,929,2002,Morehead St,0.467
930,930,2002,Vanderbilt,0.466
931,931,2002,Boston Univ,0.466
932,932,2002,High Point,0.466
933,933,2002,Air Force,0.466
934,934,2002,Robert Morris,0.465
935,935,2002,Valparaiso,0.46399999999999997
936,936,2002,Southern Utah,0.46399999999999997
937,937,2002,Colorado St,0.46399999999999997
938,938,2002,E Kentucky,0.46299999999999997
939,939,2002,St Francis NY,0.462
940,940,2002,Arkansas St,0.461
941,941,2002,Rice,0.461
942,942,2002,Drexel,0.46
943,943,2002,Hampton,0.46
944,944,2002,Charleston So,0.46
945,945,2002,Detroit,0.46
946,946,2002,Quinnipiac,0.45899999999999996
947,947,2002,Montana St,0.45899999999999996
948,948,2002,Citadel,0.45799999999999996
949,949,2002,American Univ,0.45799999999999996
950,950,2002,Army,0.45799999999999996
951,951,2002,IUPUI,0.45799999999999996
952,952,2002,MTSU,0.45799999999999996
953,953,2002,Richmond,0.457
954,954,2002,Missouri KC,0.457
955,955,2002,Brooklyn,0.457
956,956,2002,Troy,0.456
957,957,2002,MA Lowell,0.455
958,958,2002,Mercer,0.455
959,959,2002,Sacred Heart,0.455
960,960,2002,Chattanooga,0.45399999999999996
961,961,2002,South Alabama,0.45399999999999996
962,962,2002,California,0.452
963,963,2002,Portland St,0.452
964,964,2002,James Madison,0.452
965,965,2002,Columbia,0.452
966,966,2002,CS Sacramento,0.451
967,967,2002,Washington St,0.451
968,968,2002,UNC Wilmington,0.45
969,969,2002,G Washington,0.449
970,970,2002,Dartmouth,0.44799999999999995
971,971,2002,La Salle,0.44799999999999995
972,972,2002,Wagner,0.44799999999999995
973,973,2002,Massachusetts,0.445
974,974,2002,South Dakota,0.445
975,975,2002,E Illinois,0.444
976,976,2002,East Carolina,0.444
977,977,2002,Evansville,0.444
978,978,2002,Lafayette,0.444
979,979,2002,Appalachian St,0.44299999999999995
980,980,2002,Idaho St,0.442
981,981,2002,Elon,0.441
982,982,2002,Loyola MD,0.441
983,983,2002,NC Central,0.441
984,984,2002,Grambling,0.439
985,985,2002,TAM C. Christi,0.439
986,986,2002,CS Northridge,0.43799999999999994
987,987,2002,Cent Arkansas,0.436
988,988,2002,VMI,0.436
989,989,2002,North Alabama,0.436
990,990,2002,Ark Little Rock,0.436
991,991,2002,W Michigan,0.435
992,992,2002,Marist,0.435
993,993,2002,Central Conn,0.434
994,994,2002,UC Davis,0.434
995,995,2002,Albany NY,0.434
996,996,2002,Ark Pine Bluff,0.43200000000000005
997,997,2002,W Carolina,0.431
998,998,2002,TN Martin,0.43
999,999,2002,Florida A&M,0.43
1000,1000,2002,SF Austin,0.43
1001,1001,2002,Youngstown St,0.429
1002,1002,2002,Mt St Mary's,0.429
1003,1003,2002,Towson,0.429
1004,1004,2002,North Dakota,0.429
1005,1005,2002,Tulane,0.429
1006,1006,2002,Northern Arizona,0.429
1007,1007,2002,Howard,0.42700000000000005
1008,1008,2002,Oral Roberts,0.42700000000000005
1009,1009,2002,Houston Bap,0.42700000000000005
1010,1010,2002,Charlotte,0.426
1011,1011,2002,SE Missouri St,0.424
1012,1012,2002,Jacksonville,0.423
1013,1013,2002,Alabama St,0.42200000000000004
1014,1014,2002,Niagara,0.42200000000000004
1015,1015,2002,Binghamton,0.42200000000000004
1016,1016,2002,Tennessee St,0.42100000000000004
1017,1017,2002,Fordham,0.42100000000000004
1018,1018,2002,Nicholls St,0.42100000000000004
1019,1019,2002,Cleveland St,0.42
1020,1020,2002,Longwood,0.419
1021,1021,2002,Manhattan,0.419
1022,1022,2002,Tennessee Tech,0.414
1023,1023,2002,Bryant,0.413
1024,1024,2002,WI Milwaukee,0.41200000000000003
1025,1025,2002,Denver,0.41100000000000003
1026,1026,2002,St Peter's,0.41
1027,1027,2002,Jackson St,0.41
1028,1028,2002,Portland,0.408
1029,1029,2002,Bethune-Cookman,0.408
1030,1030,2002,Edwardsville,0.406
1031,1031,2002,UC Riverside,0.406
1032,1032,2002,Coppin St,0.406
1033,1033,2002,Wyoming,0.40399999999999997
1034,1034,2002,Fairfield,0.40299999999999997
1035,1035,2002,UTEP,0.4
1036,1036,2002,Northwestern LA,0.4
1037,1037,2002,Savannah St,0.4
1038,1038,2002,McNeese St,0.39799999999999996
1039,1039,2002,Kennesaw,0.39399999999999996
1040,1040,2002,W Illinois,0.392
1041,1041,2002,Maine,0.389
1042,1042,2002,Chicago St,0.386
1043,1043,2002,San Jose St,0.38
1044,1044,2002,Cal Poly SLO,0.374
1045,1045,2002,Stetson,0.373
1046,1046,2002,S Carolina St,0.373
1047,1047,2002,Morgan St,0.371
1048,1048,2002,Southern Univ,0.371
1049,1049,2002,Idaho,0.369
1050,1050,2002,Incarnate Word,0.369
1051,1051,2002,UNC Asheville,0.366
1052,1052,2002,Alcorn St,0.365
1053,1053,2002,MD E Shore,0.364
1054,1054,2002,New Hampshire,0.36
1055,1055,2002,MS Valley St,0.35600000000000004
1056,1056,2002,Delaware St,0.349
1057,1057,2002,SC Upstate,0.34700000000000003
1058,1058,2002,Alabama A&M,0.345
1059,1059,2003,Duke,0.67
1060,1060,2003,Kansas,0.657
1061,1061,2003,Virginia,0.655
1062,1062,2003,North Carolina,0.653
1063,1063,2003,Houston,0.648
1064,1064,2003,Michigan St,0.647
1065,1065,2003,Tennessee,0.645
1066,1066,2003,Gonzaga,0.644
1067,1067,2003,Kentucky,0.643
1068,1068,2003,Buffalo,0.6409999999999999
1069,1069,2003,Michigan,0.635
1070,1070,2003,Florida St,0.634
1071,1071,2003,Cincinnati,0.628
1072,1072,2003,LSU,0.626
1073,1073,2003,Purdue,0.62
1074,1074,2003,Villanova,0.62
1075,1075,2003,Kansas St,0.62
1076,1076,2003,Auburn,0.619
1077,1077,2003,Texas Tech,0.619
1078,1078,2003,Nevada,0.615
1079,1079,2003,Wofford,0.613
1080,1080,2003,Washington,0.609
1081,1081,2003,VA Commonwealth,0.609
1082,1082,2003,Mississippi St,0.608
1083,1083,2003,UCF,0.605
1084,1084,2003,Wisconsin,0.605
1085,1085,2003,Virginia Tech,0.605
1086,1086,2003,Utah St,0.604
1087,1087,2003,Maryland,0.602
1088,1088,2003,UNC Greensboro,0.6
1089,1089,2003,Iowa St,0.6
1090,1090,2003,Marquette,0.599
1091,1091,2003,Louisville,0.593
1092,1092,2003,Temple,0.588
1093,1093,2003,St Mary's CA,0.5870000000000001
1094,1094,2003,Murray St,0.5820000000000001
1095,1095,2003,Syracuse,0.581
1096,1096,2003,New Mexico St,0.581
1097,1097,2003,Oklahoma,0.58
1098,1098,2003,Seton Hall,0.58
1099,1099,2003,Toledo,0.579
1100,1100,2003,Belmont,0.579
1101,1101,2003,Arizona St,0.578
1102,1102,2003,Minnesota,0.5770000000000001
1103,1103,2003,Yale,0.5770000000000001
1104,1104,2003,Oregon,0.575
1105,1105,2003,Georgia St,0.575
1106,1106,2003,Northeastern,0.574
1107,1107,2003,Davidson,0.5710000000000001
1108,1108,2003,Hofstra,0.57
1109,1109,2003,Harvard,0.569
1110,1110,2003,TCU,0.569
1111,1111,2003,Memphis,0.568
1112,1112,2003,St John's,0.5670000000000001
1113,1113,2003,Iowa,0.5670000000000001
1114,1114,2003,Alabama,0.5660000000000001
1115,1115,2003,Furman,0.5660000000000001
1116,1116,2003,Baylor,0.565
1117,1117,2003,Florida,0.565
1118,1118,2003,Utah Valley,0.564
1119,1119,2003,Clemson,0.563
1120,1120,2003,Creighton,0.562
1121,1121,2003,Old Dominion,0.562
1122,1122,2003,UC Irvine,0.561
1123,1123,2003,Vermont,0.561
1124,1124,2003,Mississippi,0.561
1125,1125,2003,BYU,0.56
1126,1126,2003,Tennessee St,0.5589999999999999
1127,1127,2003,Texas,0.5589999999999999
1128,1128,2003,Lipscomb,0.557
1129,1129,2003,Drake,0.557
1130,1130,2003,Wichita St,0.557
1131,1131,2003,Ohio St,0.555
1132,1132,2003,Dayton,0.5529999999999999
1133,1133,2003,Montana,0.551
1134,1134,2003,San Diego,0.551
1135,1135,2003,Xavier,0.551
1136,1136,2003,Ga Southern,0.551
1137,1137,2003,Colorado,0.551
1138,1138,2003,Bowling Green,0.551
1139,1139,2003,St Louis,0.551
1140,1140,2003,WKU,0.55
1141,1141,2003,Kent,0.55
1142,1142,2003,Liberty,0.5489999999999999
1143,1143,2003,San Diego St,0.5479999999999999
1144,1144,2003,Col Charleston,0.547
1145,1145,2003,San Francisco,0.547
1146,1146,2003,Colgate,0.547
1147,1147,2003,Providence,0.547
1148,1148,2003,Bucknell,0.545
1149,1149,2003,Georgetown,0.545
1150,1150,2003,Nebraska,0.545
1151,1151,2003,Southern Miss,0.5429999999999999
1152,1152,2003,N Kentucky,0.542
1153,1153,2003,Penn St,0.542
1154,1154,2003,Butler,0.542
1155,1155,2003,NC State,0.542
1156,1156,2003,Indiana,0.541
1157,1157,2003,South Carolina,0.539
1158,1158,2003,Marshall,0.539
1159,1159,2003,Radford,0.5379999999999999
1160,1160,2003,Arkansas,0.5379999999999999
1161,1161,2003,Fresno St,0.537
1162,1162,2003,Louisiana Tech,0.537
1163,1163,2003,UCLA,0.536
1164,1164,2003,Oregon St,0.536
1165,1165,2003,Tulsa,0.535
1166,1166,2003,Lehigh,0.535
1167,1167,2003,West Virginia,0.534
1168,1168,2003,Penn,0.5329999999999999
1169,1169,2003,Utah,0.532
1170,1170,2003,Stony Brook,0.532
1171,1171,2003,C Michigan,0.532
1172,1172,2003,Rhode Island,0.532
1173,1173,2003,Texas St,0.531
1174,1174,2003,Austin Peay,0.531
1175,1175,2003,Princeton,0.531
1176,1176,2003,Arizona,0.529
1177,1177,2003,Brown,0.529
1178,1178,2003,Oklahoma St,0.529
1179,1179,2003,Loyola MD,0.528
1180,1180,2003,Grand Canyon,0.528
1181,1181,2003,Jacksonville St,0.528
1182,1182,2003,St Bonaventure,0.526
1183,1183,2003,Texas A&M,0.525
1184,1184,2003,Abilene Chr,0.525
1185,1185,2003,NE Omaha,0.525
1186,1186,2003,S Dakota St,0.523
1187,1187,2003,Missouri,0.523
1188,1188,2003,Miami FL,0.522
1189,1189,2003,Loyola-Chicago,0.522
1190,1190,2003,S Illinois,0.52
1191,1191,2003,Gardner Webb,0.518
1192,1192,2003,NJIT,0.517
1193,1193,2003,South Florida,0.516
1194,1194,2003,E Michigan,0.515
1195,1195,2003,Connecticut,0.515
1196,1196,2003,SMU,0.514
1197,1197,2003,UT San Antonio,0.514
1198,1198,2003,Prairie View,0.513
1199,1199,2003,TX-Pan Am,0.513
1200,1200,2003,Stanford,0.512
1201,1201,2003,Sam Houston St,0.512
1202,1202,2003,Rutgers,0.512
1203,1203,2003,Lafayette,0.512
1204,1204,2003,UAB,0.511
1205,1205,2003,Wright St,0.511
1206,1206,2003,Northern Iowa,0.511
1207,1207,2003,Ohio,0.511
1208,1208,2003,Miami OH,0.509
1209,1209,2003,UT Arlington,0.509
1210,1210,2003,George Mason,0.508
1211,1211,2003,Akron,0.507
1212,1212,2003,Georgia Tech,0.506
1213,1213,2003,USC,0.505
1214,1214,2003,N Colorado,0.505
1215,1215,2003,Santa Barbara,0.504
1216,1216,2003,Bradley,0.504
1217,1217,2003,North Texas,0.503
1218,1218,2003,Cornell,0.503
1219,1219,2003,Florida Intl,0.503
1220,1220,2003,Winthrop,0.501
1221,1221,2003,N Illinois,0.501
1222,1222,2003,Hartford,0.5
1223,1223,2003,Boston College,0.5
1224,1224,2003,Duquesne,0.499
1225,1225,2003,DePaul,0.499
1226,1226,2003,Holy Cross,0.498
1227,1227,2003,North Florida,0.49700000000000005
1228,1228,2003,UNLV,0.49700000000000005
1229,1229,2003,Notre Dame,0.496
1230,1230,2003,ULM,0.496
1231,1231,2003,N Dakota St,0.495
1232,1232,2003,St Joseph's PA,0.495
1233,1233,2003,CS Fullerton,0.495
1234,1234,2003,Ball St,0.495
1235,1235,2003,Illinois,0.495
1236,1236,2003,Illinois St,0.495
1237,1237,2003,Pepperdine,0.495
1238,1238,2003,Wake Forest,0.494
1239,1239,2003,Campbell,0.494
1240,1240,2003,WI Green Bay,0.493
1241,1241,2003,St Francis PA,0.493
1242,1242,2003,Pittsburgh,0.493
1243,1243,2003,Missouri St,0.49200000000000005
1244,1244,2003,Pacific,0.491
1245,1245,2003,William & Mary,0.491
1246,1246,2003,FL Atlantic,0.491
1247,1247,2003,Indiana St,0.49
1248,1248,2003,Santa Clara,0.49
1249,1249,2003,UMBC,0.49
1250,1250,2003,Georgia,0.49
1251,1251,2003,Rider,0.488
1252,1252,2003,E Washington,0.48700000000000004
1253,1253,2003,TX Southern,0.48700000000000004
1254,1254,2003,F Dickinson,0.486
1255,1255,2003,CS Bakersfield,0.486
1256,1256,2003,Northwestern,0.485
1257,1257,2003,Iona,0.485
1258,1258,2003,Samford,0.485
1259,1259,2003,New Mexico,0.485
1260,1260,2003,Delaware,0.484
1261,1261,2003,Cal Baptist,0.484
1262,1262,2003,Seattle,0.484
1263,1263,2003,Weber St,0.48200000000000004
1264,1264,2003,Lamar,0.48200000000000004
1265,1265,2003,Coastal Car,0.48200000000000004
1266,1266,2003,Canisius,0.48100000000000004
1267,1267,2003,Norfolk St,0.479
1268,1268,2003,Siena,0.479
1269,1269,2003,Long Beach St,0.479
1270,1270,2003,New Orleans,0.475
1271,1271,2003,Navy,0.474
1272,1272,2003,Oakland,0.47200000000000003
1273,1273,2003,FL Gulf Coast,0.47200000000000003
1274,1274,2003,Boise St,0.469
1275,1275,2003,NC A&T,0.46799999999999997
1276,1276,2003,IPFW,0.46799999999999997
1277,1277,2003,Hawaii,0.46799999999999997
1278,1278,2003,IL Chicago,0.46799999999999997
1279,1279,2003,Monmouth NJ,0.467
1280,1280,2003,SE Louisiana,0.467
1281,1281,2003,Presbyterian,0.467
1282,1282,2003,Morehead St,0.467
1283,1283,2003,Vanderbilt,0.466
1284,1284,2003,Boston Univ,0.466
1285,1285,2003,High Point,0.466
1286,1286,2003,Air Force,0.466
1287,1287,2003,Robert Morris,0.465
1288,1288,2003,Valparaiso,0.46399999999999997
1289,1289,2003,Southern Utah,0.46399999999999997
1290,1290,2003,Colorado St,0.46399999999999997
1291,1291,2003,E Kentucky,0.46299999999999997
1292,1292,2003,St Francis NY,0.462
1293,1293,2003,Arkansas St,0.461
1294,1294,2003,Rice,0.461
1295,1295,2003,Drexel,0.46
1296,1296,2003,Hampton,0.46
1297,1297,2003,Charleston So,0.46
1298,1298,2003,Detroit,0.46
1299,1299,2003,Quinnipiac,0.45899999999999996
1300,1300,2003,Montana St,0.45899999999999996
1301,1301,2003,Citadel,0.45799999999999996
1302,1302,2003,American Univ,0.45799999999999996
1303,1303,2003,Army,0.45799999999999996
1304,1304,2003,IUPUI,0.45799999999999996
1305,1305,2003,MTSU,0.45799999999999996
1306,1306,2003,Richmond,0.457
1307,1307,2003,Missouri KC,0.457
1308,1308,2003,Brooklyn,0.457
1309,1309,2003,Troy,0.456
1310,1310,2003,MA Lowell,0.455
1311,1311,2003,Mercer,0.455
1312,1312,2003,Sacred Heart,0.455
1313,1313,2003,Chattanooga,0.45399999999999996
1314,1314,2003,South Alabama,0.45399999999999996
1315,1315,2003,California,0.452
1316,1316,2003,Portland St,0.452
1317,1317,2003,James Madison,0.452
1318,1318,2003,Columbia,0.452
1319,1319,2003,CS Sacramento,0.451
1320,1320,2003,Washington St,0.451
1321,1321,2003,UNC Wilmington,0.45
1322,1322,2003,G Washington,0.449
1323,1323,2003,Dartmouth,0.44799999999999995
1324,1324,2003,La Salle,0.44799999999999995
1325,1325,2003,Wagner,0.44799999999999995
1326,1326,2003,Massachusetts,0.445
1327,1327,2003,South Dakota,0.445
1328,1328,2003,E Illinois,0.444
1329,1329,2003,East Carolina,0.444
1330,1330,2003,Evansville,0.444
1331,1331,2003,Lafayette,0.444
1332,1332,2003,Appalachian St,0.44299999999999995
1333,1333,2003,Idaho St,0.442
1334,1334,2003,Elon,0.441
1335,1335,2003,Loyola MD,0.441
1336,1336,2003,NC Central,0.441
1337,1337,2003,Grambling,0.439
1338,1338,2003,TAM C. Christi,0.439
1339,1339,2003,CS Northridge,0.43799999999999994
1340,1340,2003,Cent Arkansas,0.436
1341,1341,2003,VMI,0.436
1342,1342,2003,North Alabama,0.436
1343,1343,2003,Ark Little Rock,0.436
1344,1344,2003,W Michigan,0.435
1345,1345,2003,Marist,0.435
1346,1346,2003,Central Conn,0.434
1347,1347,2003,UC Davis,0.434
1348,1348,2003,Albany NY,0.434
1349,1349,2003,Ark Pine Bluff,0.43200000000000005
1350,1350,2003,W Carolina,0.431
1351,1351,2003,TN Martin,0.43
1352,1352,2003,Florida A&M,0.43
1353,1353,2003,SF Austin,0.43
1354,1354,2003,Youngstown St,0.429
1355,1355,2003,Mt St Mary's,0.429
1356,1356,2003,Towson,0.429
1357,1357,2003,North Dakota,0.429
1358,1358,2003,Tulane,0.429
1359,1359,2003,Northern Arizona,0.429
1360,1360,2003,Howard,0.42700000000000005
1361,1361,2003,Oral Roberts,0.42700000000000005
1362,1362,2003,Houston Bap,0.42700000000000005
1363,1363,2003,Charlotte,0.426
1364,1364,2003,SE Missouri St,0.424
1365,1365,2003,Jacksonville,0.423
1366,1366,2003,Alabama St,0.42200000000000004
1367,1367,2003,Niagara,0.42200000000000004
1368,1368,2003,Binghamton,0.42200000000000004
1369,1369,2003,Tennessee St,0.42100000000000004
1370,1370,2003,Fordham,0.42100000000000004
1371,1371,2003,Nicholls St,0.42100000000000004
1372,1372,2003,Cleveland St,0.42
1373,1373,2003,Longwood,0.419
1374,1374,2003,Manhattan,0.419
1375,1375,2003,Tennessee Tech,0.414
1376,1376,2003,Bryant,0.413
1377,1377,2003,WI Milwaukee,0.41200000000000003
1378,1378,2003,Denver,0.41100000000000003
1379,1379,2003,St Peter's,0.41
1380,1380,2003,Jackson St,0.41
1381,1381,2003,Portland,0.408
1382,1382,2003,Bethune-Cookman,0.408
1383,1383,2003,Edwardsville,0.406
1384,1384,2003,UC Riverside,0.406
1385,1385,2003,Coppin St,0.406
1386,1386,2003,Wyoming,0.40399999999999997
1387,1387,2003,Fairfield,0.40299999999999997
1388,1388,2003,UTEP,0.4
1389,1389,2003,Northwestern LA,0.4
1390,1390,2003,Savannah St,0.4
1391,1391,2003,McNeese St,0.39799999999999996
1392,1392,2003,Kennesaw,0.39399999999999996
